hazard,path,rp,rcp,epoch,gcm,key
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_historical_wtsub_2080_rp0100_0.tif,100,baseline,2080,None,inuncoast_historical_wtsub_2080_rp0100_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_historical_wtsub_2080_rp0250_0.tif,250,baseline,2080,None,inuncoast_historical_wtsub_2080_rp0250_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_historical_wtsub_2080_rp0500_0.tif,500,baseline,2080,None,inuncoast_historical_wtsub_2080_rp0500_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_historical_wtsub_2080_rp1000_0.tif,1000,baseline,2080,None,inuncoast_historical_wtsub_2080_rp1000_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0001_5.tif,1,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0001_5
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0001_5_perc_05.tif,1,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0001_5_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0001_5_perc_50.tif,1,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0001_5_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0002_0.tif,2,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0002_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0002_0_perc_05.tif,2,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0002_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0002_0_perc_50.tif,2,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0002_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0005_0.tif,5,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0005_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0005_0_perc_05.tif,5,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0005_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0005_0_perc_50.tif,5,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0005_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0010_0.tif,10,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0010_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0010_0_perc_05.tif,10,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0010_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0010_0_perc_50.tif,10,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0010_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0025_0.tif,25,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0025_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0025_0_perc_05.tif,25,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0025_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0025_0_perc_50.tif,25,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0025_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0050_0.tif,50,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0050_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0050_0_perc_05.tif,50,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0050_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0050_0_perc_50.tif,50,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0050_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0100_0.tif,100,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0100_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0100_0_perc_05.tif,100,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0100_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0100_0_perc_50.tif,100,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0100_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0250_0.tif,250,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0250_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0250_0_perc_05.tif,250,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0250_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0250_0_perc_50.tif,250,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0250_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0500_0.tif,500,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0500_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0500_0_perc_05.tif,500,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0500_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp0500_0_perc_50.tif,500,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp0500_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp1000_0.tif,1000,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp1000_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp1000_0_perc_05.tif,1000,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp1000_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2030_rp1000_0_perc_50.tif,1000,4.5,2030,None,inuncoast_rcp4p5_nosub_2030_rp1000_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0001_5.tif,1,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0001_5
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0001_5_perc_05.tif,1,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0001_5_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0001_5_perc_50.tif,1,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0001_5_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0002_0.tif,2,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0002_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0002_0_perc_05.tif,2,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0002_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0002_0_perc_50.tif,2,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0002_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0005_0.tif,5,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0005_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0005_0_perc_05.tif,5,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0005_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0005_0_perc_50.tif,5,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0005_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0010_0.tif,10,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0010_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0010_0_perc_05.tif,10,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0010_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0010_0_perc_50.tif,10,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0010_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0025_0.tif,25,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0025_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0025_0_perc_05.tif,25,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0025_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0025_0_perc_50.tif,25,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0025_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0050_0.tif,50,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0050_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0050_0_perc_05.tif,50,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0050_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0050_0_perc_50.tif,50,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0050_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0100_0.tif,100,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0100_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0100_0_perc_05.tif,100,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0100_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0100_0_perc_50.tif,100,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0100_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0250_0.tif,250,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0250_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0250_0_perc_05.tif,250,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0250_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0250_0_perc_50.tif,250,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0250_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0500_0.tif,500,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0500_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0500_0_perc_05.tif,500,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0500_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp0500_0_perc_50.tif,500,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp0500_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp1000_0.tif,1000,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp1000_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp1000_0_perc_05.tif,1000,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp1000_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2050_rp1000_0_perc_50.tif,1000,4.5,2050,None,inuncoast_rcp4p5_nosub_2050_rp1000_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0001_5.tif,1,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0001_5
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0001_5_perc_05.tif,1,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0001_5_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0001_5_perc_50.tif,1,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0001_5_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0002_0.tif,2,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0002_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0002_0_perc_05.tif,2,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0002_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0002_0_perc_50.tif,2,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0002_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0005_0.tif,5,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0005_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0005_0_perc_05.tif,5,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0005_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0005_0_perc_50.tif,5,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0005_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0010_0.tif,10,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0010_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0010_0_perc_05.tif,10,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0010_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0010_0_perc_50.tif,10,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0010_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0025_0.tif,25,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0025_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0025_0_perc_05.tif,25,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0025_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0025_0_perc_50.tif,25,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0025_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0050_0.tif,50,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0050_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0050_0_perc_05.tif,50,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0050_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0050_0_perc_50.tif,50,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0050_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0100_0.tif,100,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0100_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0100_0_perc_05.tif,100,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0100_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0100_0_perc_50.tif,100,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0100_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0250_0.tif,250,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0250_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0250_0_perc_05.tif,250,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0250_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0250_0_perc_50.tif,250,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0250_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0500_0.tif,500,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0500_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0500_0_perc_05.tif,500,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0500_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp0500_0_perc_50.tif,500,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp0500_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp1000_0.tif,1000,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp1000_0
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp1000_0_perc_05.tif,1000,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp1000_0_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_nosub_2080_rp1000_0_perc_50.tif,1000,4.5,2080,None,inuncoast_rcp4p5_nosub_2080_rp1000_0_perc_50
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_wtsub_2030_rp0001_5.tif,1,4.5,2030,None,inuncoast_rcp4p5_wtsub_2030_rp0001_5
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_wtsub_2030_rp0001_5_perc_05.tif,1,4.5,2030,None,inuncoast_rcp4p5_wtsub_2030_rp0001_5_perc_05
coastal,./raw_data/processed_data/input/hazard-aqueduct/inuncoast_rcp4p5_wtsub_2030_rp0001_5_perc_50.tif,1,4.5,2030,None,inuncoast_rcp4p5_wtsub_2030_rp0001_5_perc_50
